OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
2079015903165346|48453002219|Census Tract 22.19|106412050|5223176|G5020|S|207403717221080|48453002212|Census Tract 22.12|24941032|5106275|G5020|S|24941032|5106275
2079015903430664|48453002220|Census Tract 22.20|5073789|10175|G5020|S|20740378116643|48453002202|Census Tract 22.02|12755750|10175|G5020|S|5073789|10175
2079015903250146|48453002221|Census Tract 22.21|5079783|0|G5020|S|207403717221177|48453001856|Census Tract 18.56|61772593|25850|G5020|S|6290|0
2079015903250146|48453002221|Census Tract 22.21|5079783|0|G5020|S|20740378116643|48453002202|Census Tract 22.02|12755750|10175|G5020|S|5073493|0
2079015903372760|48453002222|Census Tract 22.22|2608468|0|G5020|S|20740378116643|48453002202|Census Tract 22.02|12755750|10175|G5020|S|2608468|0
20790378104599|48453002304|Census Tract 23.04|1238152|311388|G5020|S|20740378117161|48453001000|Census Tract 10|1981569|355821|G5020|S|0|992
20790378104599|48453002304|Census Tract 23.04|1238152|311388|G5020|S|20740378115494|48453001403|Census Tract 14.03|800629|0|G5020|S|593|0
20790378104599|48453002304|Census Tract 23.04|1238152|311388|G5020|S|20740378104599|48453002304|Census Tract 23.04|1256597|310396|G5020|S|1237559|310396
20790378114994|48453002307|Census Tract 23.07|2119483|0|G5020|S|20740378114994|48453002307|Census Tract 23.07|2120578|0|G5020|S|2119483|0
20790378116720|48453002310|Census Tract 23.10|17977837|666342|G5020|S|20740378116612|48453002111|Census Tract 21.11|6514829|380406|G5020|S|11671|87350
20790378116720|48453002310|Census Tract 23.10|17977837|666342|G5020|S|207403717221123|48453002208|Census Tract 22.08|12873554|77799|G5020|S|0|18713
20790378116720|48453002310|Census Tract 23.10|17977837|666342|G5020|S|20740378116720|48453002310|Census Tract 23.10|17942248|591500|G5020|S|17942248|560279
20790378116720|48453002310|Census Tract 23.10|17977837|666342|G5020|S|20740378115039|48453002312|Census Tract 23.12|4390218|0|G5020|S|23918|0
20790378104469|48453002313|Census Tract 23.13|2432026|0|G5020|S|20740378104469|48453002313|Census Tract 23.13|2432253|0|G5020|S|2432026|0
20790378115764|48453002314|Census Tract 23.14|2481620|0|G5020|S|20740378115764|48453002314|Census Tract 23.14|2481620|0|G5020|S|2481620|0
20790378114838|48453002315|Census Tract 23.15|477836|0|G5020|S|20740378114838|48453002315|Census Tract 23.15|477836|0|G5020|S|477836|0
20790378104609|48453002316|Census Tract 23.16|700495|0|G5020|S|20740378104599|48453002304|Census Tract 23.04|1256597|310396|G5020|S|19038|0
20790378104609|48453002316|Census Tract 23.16|700495|0|G5020|S|20740378104609|48453002316|Census Tract 23.16|681457|0|G5020|S|681457|0
207903717221169|48453002319|Census Tract 23.19|713143|0|G5020|S|207403717221169|48453002319|Census Tract 23.19|555285|0|G5020|S|555285|0
207903717221169|48453002319|Census Tract 23.19|713143|0|G5020|S|20740378116704|48453980000|Census Tract 9800|17477848|0|G5020|S|157858|0
2079015903348094|48453002320|Census Tract 23.20|2509823|0|G5020|S|20740378115039|48453002312|Census Tract 23.12|4390218|0|G5020|S|2509823|0
2079015903379565|48453002321|Census Tract 23.21|1856428|0|G5020|S|20740378115039|48453002312|Census Tract 23.12|4390218|0|G5020|S|1856428|0
2079015903231945|48453002322|Census Tract 23.22|1230173|0|G5020|S|20740378115008|48453002308|Census Tract 23.08|3200742|0|G5020|S|1158404|0
2079015903231945|48453002322|Census Tract 23.22|1230173|0|G5020|S|20740378115068|48453002403|Census Tract 24.03|2648932|0|G5020|S|71769|0
2079015903231408|48453002323|Census Tract 23.23|2042338|0|G5020|S|20740378115008|48453002308|Census Tract 23.08|3200742|0|G5020|S|2042338|0
2079015903392175|48453002324|Census Tract 23.24|318534|0|G5020|S|207403717220844|48453002318|Census Tract 23.18|1625904|0|G5020|S|318534|0
2079015903348830|48453002325|Census Tract 23.25|1304414|0|G5020|S|207403717220844|48453002318|Census Tract 23.18|1625904|0|G5020|S|1304414|0
2079015903391851|48453002326|Census Tract 23.26|715100|139858|G5020|S|207403717221166|48453002317|Census Tract 23.17|3137061|247154|G5020|S|715100|139858
2079015903348478|48453002327|Census Tract 23.27|2424917|107296|G5020|S|207403717221166|48453002317|Census Tract 23.17|3137061|247154|G5020|S|2421961|107296
2079015903348478|48453002327|Census Tract 23.27|2424917|107296|G5020|S|207403717220844|48453002318|Census Tract 23.18|1625904|0|G5020|S|2956|0
20790378115068|48453002403|Census Tract 24.03|2577163|0|G5020|S|20740378115068|48453002403|Census Tract 24.03|2648932|0|G5020|S|2577163|0
20790378116747|48453002407|Census Tract 24.07|15475376|3309|G5020|S|20740476179493|48209010902|Census Tract 109.02|141582315|63926|G5020|S|129298|0
20790378116747|48453002407|Census Tract 24.07|15475376|3309|G5020|S|20740378116747|48453002407|Census Tract 24.07|15336005|3309|G5020|S|15336005|3309
20790378116747|48453002407|Census Tract 24.07|15475376|3309|G5020|S|20740378115797|48453002421|Census Tract 24.21|8181608|0|G5020|S|10073|0
20790378115098|48453002409|Census Tract 24.09|1337667|0|G5020|S|20740378115098|48453002409|Census Tract 24.09|1337667|0|G5020|S|1337667|0
20790378115112|48453002410|Census Tract 24.10|1211486|0|G5020|S|20740378115112|48453002410|Census Tract 24.10|1211486|0|G5020|S|1211486|0
20790378115125|48453002411|Census Tract 24.11|3968010|0|G5020|S|20740378114994|48453002307|Census Tract 23.07|2120578|0|G5020|S|1095|0
20790378115125|48453002411|Census Tract 24.11|3968010|0|G5020|S|20740378115125|48453002411|Census Tract 24.11|3962099|0|G5020|S|3962099|0
20790378115125|48453002411|Census Tract 24.11|3968010|0|G5020|S|20740378115156|48453002413|Census Tract 24.13|1346686|0|G5020|S|4816|0
20790378115140|48453002412|Census Tract 24.12|1389765|0|G5020|S|20740378115140|48453002412|Census Tract 24.12|1388583|0|G5020|S|1388583|0
20790378115140|48453002412|Census Tract 24.12|1389765|0|G5020|S|207403717221149|48453002431|Census Tract 24.31|20130674|0|G5020|S|1182|0
20790378115156|48453002413|Census Tract 24.13|1341870|0|G5020|S|20740378115156|48453002413|Census Tract 24.13|1346686|0|G5020|S|1341870|0
20790378104347|48453002419|Census Tract 24.19|1355523|0|G5020|S|20740378104347|48453002419|Census Tract 24.19|1353443|0|G5020|S|1353443|0
20790378104347|48453002419|Census Tract 24.19|1355523|0|G5020|S|207403717221149|48453002431|Census Tract 24.31|20130674|0|G5020|S|2080|0
20790378115172|48453002422|Census Tract 24.22|4031630|0|G5020|S|20740378115172|48453002422|Census Tract 24.22|4031630|0|G5020|S|4031630|0
20790378115778|48453002423|Census Tract 24.23|2621119|0|G5020|S|20740378115778|48453002423|Census Tract 24.23|2621119|0|G5020|S|2621119|0
20790378114638|48453002424|Census Tract 24.24|2764930|0|G5020|S|20740378114638|48453002424|Census Tract 24.24|2764930|0|G5020|S|2764930|0
207903717221159|48453002430|Census Tract 24.30|2233372|0|G5020|S|207403717221219|48453002426|Census Tract 24.26|14053973|2757|G5020|S|52023|0
207903717221159|48453002430|Census Tract 24.30|2233372|0|G5020|S|207403717221159|48453002430|Census Tract 24.30|2193916|0|G5020|S|2181349|0
207903717221118|48453002432|Census Tract 24.32|44469976|14350|G5020|S|207403717221149|48453002431|Census Tract 24.31|20130674|0|G5020|S|22672|0
207903717221118|48453002432|Census Tract 24.32|44469976|14350|G5020|S|207403717221118|48453002432|Census Tract 24.32|44447304|14350|G5020|S|44447304|14350
207903717221117|48453002434|Census Tract 24.34|55769456|6|G5020|S|207403709680894|48055960101|Census Tract 9601.01|266482987|1156996|G5020|S|608800|0
207903717221117|48453002434|Census Tract 24.34|55769456|6|G5020|S|207403717221117|48453002434|Census Tract 24.34|55160656|6|G5020|S|55160656|6
207903717221116|48453002436|Census Tract 24.36|57384988|13|G5020|S|207403709680894|48055960101|Census Tract 9601.01|266482987|1156996|G5020|S|1214808|0
207903717221116|48453002436|Census Tract 24.36|57384988|13|G5020|S|207403717221116|48453002436|Census Tract 24.36|56170180|13|G5020|S|56170180|13
2079015903327006|48453002437|Census Tract 24.37|2730960|0|G5020|S|20740378115797|48453002421|Census Tract 24.21|8181608|0|G5020|S|2730960|0
2079015903237707|48453002438|Census Tract 24.38|5440575|0|G5020|S|20740378115797|48453002421|Census Tract 24.21|8181608|0|G5020|S|5440575|0
2079015903151342|48453002439|Census Tract 24.39|2964898|0|G5020|S|207403717221219|48453002426|Census Tract 24.26|14053973|2757|G5020|S|2964898|0
2079015903157497|48453002440|Census Tract 24.40|10890257|2757|G5020|S|207403717221219|48453002426|Census Tract 24.26|14053973|2757|G5020|S|10890257|2757
2079015903330023|48453002441|Census Tract 24.41|2159343|0|G5020|S|207403717221158|48453002427|Census Tract 24.27|3383865|0|G5020|S|2159343|0
2079015903162457|48453002442|Census Tract 24.42|1237089|0|G5020|S|207403717221158|48453002427|Census Tract 24.27|3383865|0|G5020|S|1224522|0
2079015903162457|48453002442|Census Tract 24.42|1237089|0|G5020|S|207403717221159|48453002430|Census Tract 24.30|2193916|0|G5020|S|12567|0
2079015903274594|48453002443|Census Tract 24.43|1755323|0|G5020|S|20740378115053|48453002402|Census Tract 24.02|3575897|0|G5020|S|1755323|0
2079015903279774|48453002444|Census Tract 24.44|1820574|0|G5020|S|20740378115053|48453002402|Census Tract 24.02|3575897|0|G5020|S|1820574|0
2079015903161339|48453002445|Census Tract 24.45|12548195|4565|G5020|S|207403717221219|48453002426|Census Tract 24.26|14053973|2757|G5020|S|146795|0
2079015903161339|48453002445|Census Tract 24.45|12548195|4565|G5020|S|207403717220895|48453002428|Census Tract 24.28|19861359|4565|G5020|S|12401400|4565
2079015903160825|48453002446|Census Tract 24.46|7459959|0|G5020|S|207403717220895|48453002428|Census Tract 24.28|19861359|4565|G5020|S|7459959|0
2079015903207609|48453002447|Census Tract 24.47|4040858|0|G5020|S|20740378104469|48453002313|Census Tract 23.13|2432253|0|G5020|S|227|0
2079015903207609|48453002447|Census Tract 24.47|4040858|0|G5020|S|207403717221149|48453002431|Census Tract 24.31|20130674|0|G5020|S|4040631|0
2079015903340109|48453002448|Census Tract 24.48|16064158|0|G5020|S|20740378115039|48453002312|Census Tract 23.12|4390218|0|G5020|S|49|0
2079015903340109|48453002448|Census Tract 24.48|16064158|0|G5020|S|207403717221149|48453002431|Census Tract 24.31|20130674|0|G5020|S|16064109|0
2079015903181311|48453002449|Census Tract 24.49|19219362|0|G5020|S|207403717221174|48453002435|Census Tract 24.35|48896741|8310|G5020|S|19219362|0
2079015903412880|48453002450|Census Tract 24.50|29677379|8310|G5020|S|207403717221174|48453002435|Census Tract 24.35|48896741|8310|G5020|S|29677379|8310
2079015903307697|48453002451|Census Tract 24.51|4601289|2146|G5020|S|207403717220951|48453002425|Census Tract 24.25|1947777|2146|G5020|S|1947777|2146
2079015903307697|48453002451|Census Tract 24.51|4601289|2146|G5020|S|207403717221156|48453002429|Census Tract 24.29|2653512|0|G5020|S|2653512|0
2079015903370058|48453002452|Census Tract 24.52|9010295|87846|G5020|S|207403717221147|48453002433|Census Tract 24.33|71144925|1086905|G5020|S|9010295|87846
2079015903185923|48453002453|Census Tract 24.53|62134630|999059|G5020|S|207403717221147|48453002433|Census Tract 24.33|71144925|1086905|G5020|S|62134630|999059
207903717221231|48453002500|Census Tract 25|3419935|0|G5020|S|20740378116372|48453001745|Census Tract 17.45|3415788|0|G5020|S|36886|0
207903717221231|48453002500|Census Tract 25|3419935|0|G5020|S|20740378116858|48453001754|Census Tract 17.54|3225843|0|G5020|S|38832|0
207903717221231|48453002500|Census Tract 25|3419935|0|G5020|S|207403717221231|48453002500|Census Tract 25|3344217|0|G5020|S|3344217|0
2079015903172571|48453030000|Census Tract 300|5399226|0|G5020|S|20740378104090|48453001705|Census Tract 17.05|5341084|0|G5020|S|5341084|0
2079015903172571|48453030000|Census Tract 300|5399226|0|G5020|S|20740378104100|48453001706|Census Tract 17.06|2659131|0|G5020|S|58142|0
2079015903197298|48453030100|Census Tract 301|2600989|0|G5020|S|20740378104100|48453001706|Census Tract 17.06|2659131|0|G5020|S|2600989|0
2079015903220642|48453030200|Census Tract 302|2795283|0|G5020|S|20740378104110|48453001707|Census Tract 17.07|2795283|0|G5020|S|2795283|0
2079015903294733|48453030300|Census Tract 303|2315778|0|G5020|S|20740378104119|48453001712|Census Tract 17.12|2315778|0|G5020|S|2315778|0
2079015903295755|48453030400|Census Tract 304|2583805|0|G5020|S|20740378104129|48453001713|Census Tract 17.13|2583805|0|G5020|S|2583805|0
2079015903175909|48453030500|Census Tract 305|20852702|0|G5020|S|20740378115313|48453001716|Census Tract 17.16|20852702|0|G5020|S|20852702|0
2079015903236271|48453030600|Census Tract 306|3519720|0|G5020|S|20740378104137|48453001718|Census Tract 17.18|3519720|0|G5020|S|3519720|0
2079015903223863|48453030700|Census Tract 307|4900423|379859|G5020|S|20740378104148|48453001719|Census Tract 17.19|4903197|275486|G5020|S|4900423|275486
2079015903223863|48453030700|Census Tract 307|4900423|379859|G5020|S|20740378115736|48453001912|Census Tract 19.12|13460746|1291827|G5020|S|0|104373
2079015903198321|48453030800|Census Tract 308|2827972|0|G5020|S|20740378115388|48453001722|Census Tract 17.22|2755480|0|G5020|S|2755480|0
2079015903198321|48453030800|Census Tract 308|2827972|0|G5020|S|20740378104161|48453001753|Census Tract 17.53|2360141|0|G5020|S|41983|0
2079015903198321|48453030800|Census Tract 308|2827972|0|G5020|S|20740378116858|48453001754|Census Tract 17.54|3225843|0|G5020|S|20654|0
2079015903198321|48453030800|Census Tract 308|2827972|0|G5020|S|207403717220851|48453001757|Census Tract 17.57|2196386|0|G5020|S|9855|0
2079015903245901|48453030900|Census Tract 309|3612891|0|G5020|S|20740378116386|48453001728|Census Tract 17.28|3612891|0|G5020|S|3612891|0
2079015903231035|48453031000|Census Tract 310|3152354|0|G5020|S|20740378116399|48453001729|Census Tract 17.29|3152354|0|G5020|S|3152354|0
2079015903266839|48453031100|Census Tract 311|22829394|4561|G5020|S|207403662474317|48209010805|Census Tract 108.05|33124703|0|G5020|S|261733|0
2079015903266839|48453031100|Census Tract 311|22829394|4561|G5020|S|20740378115477|48453001733|Census Tract 17.33|22567661|4561|G5020|S|22567661|4561
2079015903261980|48453031200|Census Tract 312|4964448|456|G5020|S|20740378104214|48453001738|Census Tract 17.38|4964448|456|G5020|S|4964448|456
2079015903146361|48453031300|Census Tract 313|4720184|0|G5020|S|20740378115597|48453001737|Census Tract 17.37|8622213|0|G5020|S|26994|0
2079015903146361|48453031300|Census Tract 313|4720184|0|G5020|S|20740378115578|48453001740|Census Tract 17.40|4693190|0|G5020|S|4693190|0
2079015903269071|48453031400|Census Tract 314|12225859|7350869|G5020|S|20740378115241|48453001741|Census Tract 17.41|12225859|7350869|G5020|S|12225859|7350869
2079015903260629|48453031500|Census Tract 315|21279408|524706|G5020|S|20740378115698|48453001742|Census Tract 17.42|21294099|524706|G5020|S|21258936|524706
2079015903260629|48453031500|Census Tract 315|21279408|524706|G5020|S|207403717220856|48453001784|Census Tract 17.84|18274169|406251|G5020|S|20472|0
2079015903131747|48453031600|Census Tract 316|3373727|0|G5020|S|20740378116372|48453001745|Census Tract 17.45|3415788|0|G5020|S|3373658|0
2079015903131747|48453031600|Census Tract 316|3373727|0|G5020|S|207403717221240|48453001786|Census Tract 17.86|2225976|0|G5020|S|69|0
2079015903229958|48453031700|Census Tract 317|2514694|0|G5020|S|20740378116689|48453001746|Census Tract 17.46|2514694|0|G5020|S|2514694|0
2079015903229096|48453031800|Census Tract 318|2378695|0|G5020|S|20740378104587|48453001747|Census Tract 17.47|2378695|0|G5020|S|2378695|0
2079015903147151|48453031900|Census Tract 319|5355764|0|G5020|S|20740378115749|48453001748|Census Tract 17.48|5355764|0|G5020|S|5355764|0
2079015903224386|48453032000|Census Tract 320|4370204|0|G5020|S|20740378116426|48453001749|Census Tract 17.49|4257942|0|G5020|S|4257942|0
2079015903224386|48453032000|Census Tract 320|4370204|0|G5020|S|207403717220950|48453001915|Census Tract 19.15|6203816|0|G5020|S|112262|0
2079015903140460|48453032100|Census Tract 321|6070399|0|G5020|S|20740378104203|48453001750|Census Tract 17.50|6070399|0|G5020|S|6070399|0
2079015903221589|48453032200|Census Tract 322|1532713|0|G5020|S|20740378115352|48453001751|Census Tract 17.51|1532713|0|G5020|S|1532713|0
2079015903222069|48453032300|Census Tract 323|936353|0|G5020|S|20740378115722|48453001752|Census Tract 17.52|936353|0|G5020|S|936353|0
2079015903193543|48453032400|Census Tract 324|2318158|0|G5020|S|20740378104161|48453001753|Census Tract 17.53|2360141|0|G5020|S|2318158|0
2079015903132703|48453032500|Census Tract 325|3166357|0|G5020|S|20740378116858|48453001754|Census Tract 17.54|3225843|0|G5020|S|3166357|0
2079015903344184|48453032600|Census Tract 326|7432046|0|G5020|S|20740378115656|48453001755|Census Tract 17.55|7440140|0|G5020|S|7432046|0
2079015903302622|48453032700|Census Tract 327|2136377|0|G5020|S|20740378115656|48453001755|Census Tract 17.55|7440140|0|G5020|S|8094|0
2079015903302622|48453032700|Census Tract 327|2136377|0|G5020|S|20740378115640|48453001756|Census Tract 17.56|2139666|0|G5020|S|2128283|0
2079015903176944|48453032800|Census Tract 328|2186531|0|G5020|S|207403717220851|48453001757|Census Tract 17.57|2196386|0|G5020|S|2186531|0
2079015903304171|48453032900|Census Tract 329|29280456|766067|G5020|S|20740378115710|48453001760|Census Tract 17.60|33168714|1187154|G5020|S|2355|0
2079015903304171|48453032900|Census Tract 329|29280456|766067|G5020|S|20740378115371|48453001761|Census Tract 17.61|29278101|766067|G5020|S|29278101|766067
2079015903214798|48453033000|Census Tract 330|8986811|0|G5020|S|20740378115443|48453001769|Census Tract 17.69|8986811|0|G5020|S|8986811|0
2079015903243463|48453033100|Census Tract 331|5812934|1814840|G5020|S|207403717221206|48453001771|Census Tract 17.71|5820991|1815111|G5020|S|5812934|1814840
2079015903356306|48453033200|Census Tract 332|7130414|0|G5020|S|20740476179487|48209010901|Census Tract 109.01|84259902|0|G5020|S|243145|0
2079015903356306|48453033200|Census Tract 332|7130414|0|G5020|S|20740476179493|48209010902|Census Tract 109.02|141582315|63926|G5020|S|11644|0
2079015903356306|48453033200|Census Tract 332|7130414|0|G5020|S|207403717220903|48453001772|Census Tract 17.72|6875625|0|G5020|S|6875625|0
2079015903245217|48453033300|Census Tract 333|19604811|0|G5020|S|20740476179487|48209010901|Census Tract 109.01|84259902|0|G5020|S|551385|0
2079015903245217|48453033300|Census Tract 333|19604811|0|G5020|S|207403717220927|48453001770|Census Tract 17.70|13500218|0|G5020|S|19179|0
